OBJECTID,WA_WELEV,WA_SOURCE,WA_UPD_DATE,WA_TYPE,Shape_Length,Shape_Area,WA_LOUD_ID,agstype
2547,588.1,3,2022/02/21 05:00:00+00,4,713.78933596608,31069.8151084532,0,4
2548,598.3,3,2022/02/21 05:00:00+00,4,274.038567882657,4328.62648463427,0,4
2549,489.7,3,2022/02/21 05:00:00+00,4,967.981804654443,48479.4891566536,0,4
2550,523.9,3,2022/02/21 05:00:00+00,4,374.093836431607,9737.61483867163,0,4
2551,520.7,3,2022/02/21 05:00:00+00,4,500.263757375968,15838.0597233967,0,4
2552,519.8,3,2022/02/21 05:00:00+00,4,570.241358868783,22491.7486955912,0,4
2553,523.4,3,2022/02/21 05:00:00+00,4,788.985227398135,36781.2576189978,0,4
2554,463.1,3,2022/02/21 05:00:00+00,4,253.804728993631,4787.02479604282,0,4
2555,545.8,3,2022/02/21 05:00:00+00,4,307.020914201802,5466.92032923091,0,4
2556,515.5,3,2022/02/21 05:00:00+00,4,131.559478549028,1346.94545834591,0,4
2557,461.3,3,2022/02/21 05:00:00+00,4,407.99392636556,12265.958517701,0,4
2558,504.3,3,2022/02/21 05:00:00+00,4,476.022151809426,15518.175059335,0,4
2559,477.3,3,2022/02/21 05:00:00+00,4,101.439241315527,732.587930463999,0,4
2560,525.5,3,2022/02/21 05:00:00+00,4,908.430625598428,39471.4888984933,0,4
2561,556.5,3,2022/02/21 05:00:00+00,4,384.685160236992,9936.93759688707,0,4
2562,492.7,3,2022/02/21 05:00:00+00,4,301.035636510515,5811.29748747371,0,4
2563,454.1,3,2022/02/21 05:00:00+00,4,676.020443103177,31069.6777929022,0,4
2564,497.3,3,2022/02/21 05:00:00+00,4,721.638915079631,24788.1426586157,0,4
2565,531.4,3,2022/02/21 05:00:00+00,4,554.98100601323,19634.6685445208,0,4
2566,484.3,3,2022/02/21 05:00:00+00,4,1189.03148904733,52405.2487916828,0,4
2567,480.6,3,2022/02/21 05:00:00+00,4,721.372470398163,26742.9726048814,0,4
2568,550.6,3,2022/02/21 05:00:00+00,4,392.006973949197,11664.3440070646,0,4
2569,544.6,3,2022/02/21 05:00:00+00,4,310.761556607674,6225.2691527162,0,4
2570,540.1,3,2022/02/21 05:00:00+00,4,770.578129819971,31352.0622639795,0,4
2571,441.7,3,2022/02/21 05:00:00+00,4,850.568790562517,33806.8379652326,0,4
2572,504.1,3,2022/02/21 05:00:00+00,4,337.017320668087,6314.01601548914,0,4
2573,525.1,3,2022/02/21 05:00:00+00,4,561.249061843324,22336.9507042282,0,4
2574,553.6,3,2022/02/21 05:00:00+00,4,791.176588021385,35994.3282654003,0,4
2575,516.3,3,2022/02/21 05:00:00+00,4,562.338215044411,19265.1207374656,0,4
2576,528.4,3,2022/02/21 05:00:00+00,4,204.650331239526,3025.88018095348,0,4
2577,0,3,2022/02/21 05:00:00+00,7,403.923492577825,11676.9766943465,0,7
2578,0,3,2022/02/21 05:00:00+00,11,625.688405009843,15029.7775464664,0,11
2579,0,3,2022/02/21 05:00:00+00,11,348.164958709018,7741.14008899895,0,11
2580,0,3,2022/02/21 05:00:00+00,11,266.338879994652,5395.65643738359,0,11
2581,0,3,2022/02/21 05:00:00+00,11,379.546759976335,6303.42674378783,0,11
2582,0,3,2022/02/21 05:00:00+00,11,262.550774459966,4082.11101087706,0,11
2583,0,3,2022/02/21 05:00:00+00,11,242.151834368505,4024.26994612682,0,11
2584,0,3,2022/02/21 05:00:00+00,7,237.295910484171,4218.27530259655,34,7
2585,499.3,3,2022/02/21 05:00:00+00,4,264.778080759843,4539.70147263461,57,4
2586,0,3,2022/02/21 05:00:00+00,11,518.581590488228,15602.2895308089,158,11
2587,439.7,3,2022/02/21 05:00:00+00,4,181.01428032544,2446.64382785647,4768,4
2588,405.6,3,2022/02/21 05:00:00+00,4,207.258410203448,2609.06717842823,4769,4
2589,427.9,3,2022/02/21 05:00:00+00,4,191.225042221921,2457.01577376666,4783,4
2590,0,3,2022/02/21 05:00:00+00,99,271.970023887056,3279.12970414279,0,99
2591,0,3,2022/02/21 05:00:00+00,99,324.144256574373,4926.63773769101,0,99
2592,0,3,2022/02/21 05:00:00+00,99,193.727835685786,1708.29061551825,0,99
2593,0,3,2022/02/21 05:00:00+00,99,283.945631388596,2270.64368845972,0,99
2594,0,3,2022/02/21 05:00:00+00,99,127.147368165277,718.131156833124,0,99
2595,0,3,2022/02/21 05:00:00+00,99,100.314352105869,503.680008244072,0,99
2596,0,3,2022/02/21 05:00:00+00,99,81.4016303165354,286.583302795171,0,99
2597,0,3,2022/02/21 05:00:00+00,99,57.725006793137,238.358156888082,0,99
2598,532.6,3,2022/02/21 05:00:00+00,4,920.688727379204,50094.4478356823,0,4
2599,0,3,2022/02/21 05:00:00+00,99,53.4055421282582,204.709450003148,0,99
2600,0,3,2022/02/21 05:00:00+00,99,89.0556279459073,543.248488893634,0,99
2601,0,3,2022/02/21 05:00:00+00,99,208.364149773006,2142.89718188573,0,99
2602,0,3,2022/02/21 05:00:00+00,99,541.553476054751,8520.99512914773,0,99
2603,0,3,2022/02/21 05:00:00+00,99,65.4706900367192,246.624987493405,0,99
2604,0,3,2022/02/21 05:00:00+00,99,115.428429426497,447.816461030342,0,99
2605,0,3,2022/02/21 05:00:00+00,99,86.0888528230728,488.395933341338,0,99
2606,0,3,2022/02/21 05:00:00+00,99,447.333393204969,5871.91319141272,0,99
2607,0,3,2022/02/21 05:00:00+00,99,37.9261674471277,100.090604102743,0,99
2608,0,3,2022/02/21 05:00:00+00,99,71.5797420425713,339.853309815102,0,99
2609,0,3,2022/02/21 05:00:00+00,99,182.317006636193,1093.92082923626,0,99
2610,0,3,2022/02/21 05:00:00+00,99,103.684886809256,418.592934729849,0,99
2611,0,3,2022/02/21 05:00:00+00,99,102.676591567149,439.650801447896,0,99
2612,0,3,2022/02/21 05:00:00+00,99,112.863678192313,600.468333365073,0,99
2613,0,3,2022/02/21 05:00:00+00,99,254.107588142772,2227.05674730602,0,99
2614,0,3,2022/02/21 05:00:00+00,99,117.181801845675,844.094149963276,0,99
2615,0,3,2022/02/21 05:00:00+00,99,308.000631975018,6188.45284438847,0,99
2616,0,3,2022/02/21 05:00:00+00,99,115.071578719722,1016.87042355743,0,99
2617,0,3,2022/02/21 05:00:00+00,99,197.931961137282,2810.68899729783,0,99
2618,0,3,2022/02/21 05:00:00+00,99,88.619874763226,552.482833412593,0,99
2619,0,3,2022/02/21 05:00:00+00,99,545.177036685418,16653.8280723691,0,99
2620,0,3,2022/02/21 05:00:00+00,99,83.7483044720516,407.287255506239,0,99
2621,0,3,2022/02/21 05:00:00+00,1,185.507847961734,1425.34742611978,0,1
2622,0,3,2022/02/21 05:00:00+00,1,106.241100683201,504.162595941023,0,1
2623,0,3,2022/02/21 05:00:00+00,1,228.675245546132,1612.26482233259,0,1
2624,0,3,2022/02/21 05:00:00+00,1,129.754614131892,881.655646161603,0,1
2625,0,3,2022/02/21 05:00:00+00,99,549.856156902723,8616.13918572415,0,99
2626,0,3,2022/02/21 05:00:00+00,99,54.6685525782685,221.169486126856,0,99
2627,485.9,3,2022/02/21 05:00:00+00,4,682.815115171912,30300.5067163581,0,4
2628,487.5,3,2022/02/21 05:00:00+00,4,490.710355332783,8682.01133755847,0,4
2629,494.7,3,2022/02/21 05:00:00+00,4,638.943047801487,27077.8506735368,0,4
2630,474.4,3,2022/02/21 05:00:00+00,4,452.747707107631,15052.1639695482,0,4
2631,459.3,3,2022/02/21 05:00:00+00,4,423.263938086456,12764.3234902597,0,4
2632,491.5,3,2022/02/21 05:00:00+00,4,339.996550619525,8130.44649668778,0,4
2633,466.9,3,2022/02/21 05:00:00+00,4,391.779258676671,6086.04433817974,0,4
2634,461.2,3,2022/02/21 05:00:00+00,4,246.176386673641,3925.30566390362,0,4
2635,441.6,3,2022/02/21 05:00:00+00,4,637.412354556189,22752.732040005,0,4
2636,417.3,3,2022/02/21 05:00:00+00,4,742.386196764828,29144.411768156,0,4
2637,415.6,3,2022/02/21 05:00:00+00,4,225.155743977548,3350.5620098369,0,4
2638,431.234,3,2022/02/21 05:00:00+00,4,362.076306904366,6560.76678503898,0,4
2639,467.7,3,2022/02/21 05:00:00+00,4,771.877977134717,22803.1430425717,0,4
2640,399.7,3,2022/02/21 05:00:00+00,4,199.939700683224,3050.17712634968,0,4
2641,414.4,3,2022/02/21 05:00:00+00,4,469.665980485408,13097.7771334735,0,4
2642,430.6,3,2022/02/21 05:00:00+00,4,765.497576479386,34197.7212768769,0,4
2643,427.2,3,2022/02/21 05:00:00+00,4,457.383213704289,12815.9253576605,0,4
2644,469.1,3,2022/02/21 05:00:00+00,4,86.3869865457377,479.414952829351,0,4
2645,447.8,3,2022/02/21 05:00:00+00,4,313.858304160626,6904.04642660611,0,4
2646,369.6,3,2022/02/21 05:00:00+00,4,1003.41535934025,36716.5341121412,0,4
2647,431.9,3,2022/02/21 05:00:00+00,4,300.682610320406,6874.06861831198,0,4
2648,391.3,3,2022/02/21 05:00:00+00,4,320.446240114348,7463.75691136835,0,4
2649,427.6,3,2022/02/21 05:00:00+00,4,749.480498859463,39105.3890498028,0,4
2650,459.9,3,2022/02/21 05:00:00+00,4,605.682775822409,21386.2298017216,0,4
2651,446.9,3,2022/02/21 05:00:00+00,4,400.310592026651,11275.8584734613,0,4
2652,455,3,2022/02/21 05:00:00+00,4,1126.66018165643,68713.1331064519,0,4
2653,403.41,3,2022/02/21 05:00:00+00,4,545.270083610599,17827.9490470454,0,4
2654,393.9,3,2022/02/21 05:00:00+00,4,467.830241543749,12739.1214147278,0,4
2655,515.7,3,2022/02/21 05:00:00+00,4,258.901916938633,3808.62399866994,0,4
2656,438,3,2022/02/21 05:00:00+00,4,377.654621118978,8384.09471241171,0,4
2657,382.6,3,2022/02/21 05:00:00+00,4,187.720419204031,2551.99278624073,0,4
2658,464.3,3,2022/02/21 05:00:00+00,4,82.7093352443877,522.176254219297,0,4
2659,399.44,3,2022/02/21 05:00:00+00,4,734.107849664724,27705.9969884126,0,4
2660,467.2,3,2022/02/21 05:00:00+00,4,550.601410465682,15788.4684678133,0,4
2661,455.5,3,2022/02/21 05:00:00+00,4,536.710276152923,15948.1063356501,0,4
2662,518.3,3,2022/02/21 05:00:00+00,4,368.407158532792,9699.29644593711,0,4
2663,414.3,3,2022/02/21 05:00:00+00,4,1012.59949947378,34698.0140315569,0,4
2664,491.7,3,2022/02/21 05:00:00+00,4,688.986676595616,28923.8328612967,0,4
2665,0,3,2022/02/21 05:00:00+00,99,84.3237610804022,373.684491688436,0,99
2666,465.5,3,2022/02/21 05:00:00+00,4,920.608421715248,49407.5444375852,0,4
2667,483.2,3,2022/02/21 05:00:00+00,4,3314.05420597561,369625.842240022,0,4
2668,470,3,2022/02/21 05:00:00+00,4,731.236381029263,35447.8047389213,0,4
2669,415.8,3,2022/02/21 05:00:00+00,4,406.111399994966,10076.1111689245,0,4
2670,483.6,3,2022/02/21 05:00:00+00,4,376.227459028436,9152.39534980837,0,4
2671,494.6,3,2022/02/21 05:00:00+00,4,162.141936087578,1626.76757347582,0,4
2672,469.6,3,2022/02/21 05:00:00+00,4,165.59464936367,2012.95177222585,0,4
2673,487.4,3,2022/02/21 05:00:00+00,4,1056.77906225628,69746.2303980121,0,4
2674,475.7,3,2022/02/21 05:00:00+00,4,415.468456520354,12232.8084473102,0,4
2675,479.5,3,2022/02/21 05:00:00+00,4,389.002571415096,10879.5790705129,0,4
2676,467.3,3,2022/02/21 05:00:00+00,4,569.522068697312,17227.8299018206,0,4
2677,375.7,3,2022/02/21 05:00:00+00,4,623.56508872887,25018.4132118408,0,4
2678,451.6,3,2022/02/21 05:00:00+00,4,1806.65456879493,159901.108085874,0,4
2679,430.9,3,2022/02/21 05:00:00+00,4,627.745253453536,21300.1523373646,0,4
2680,428.1,3,2022/02/21 05:00:00+00,4,150.820073128179,1244.48809583155,0,4
2681,427.5,3,2022/02/21 05:00:00+00,4,386.333530509159,6263.17476331973,0,4
2682,494.4,3,2022/02/21 05:00:00+00,4,193.671008407614,2808.88606372132,0,4
2683,403.53,3,2022/02/21 05:00:00+00,4,768.822937924947,25460.6629652266,0,4
2684,431.8,3,2022/02/21 05:00:00+00,4,1598.03274036019,65319.9736677385,0,4
2685,471.5,3,2022/02/21 05:00:00+00,4,403.594017499465,12053.7817137006,0,4
2686,426.1,3,2022/02/21 05:00:00+00,4,453.169891165789,4440.60569984308,0,4
2687,363.5,3,2022/02/21 05:00:00+00,4,685.906027089041,24585.9488473546,0,4
2688,395,3,2022/02/21 05:00:00+00,4,168.82508716202,2041.08216532419,0,4
2689,435,3,2022/02/21 05:00:00+00,4,440.388451825281,10929.2985372187,0,4
2690,383.6,3,2022/02/21 05:00:00+00,4,146.183276545025,1571.08199870797,0,4
2691,0,3,2022/02/21 05:00:00+00,99,101.940298121217,739.898630498861,0,99
2692,357.4,3,2022/02/21 05:00:00+00,4,200.259716598139,3068.66655541711,0,4
2693,395.3,3,2022/02/21 05:00:00+00,4,389.288210567281,9226.2845435923,0,4
2694,411.5,3,2022/02/21 05:00:00+00,4,101.783431682688,753.5919957619,0,4
2695,414.2,3,2022/02/21 05:00:00+00,4,87.4982216543275,591.057470800433,0,4
2696,362.1,3,2022/02/21 05:00:00+00,4,923.794752600982,51385.7106993147,0,4
2697,0,3,2022/02/21 05:00:00+00,7,213.433930005822,2170.32284588874,0,7
2698,0,3,2022/02/21 05:00:00+00,7,551.493529318275,13550.5277838903,0,7
2699,0,3,2022/02/21 05:00:00+00,7,221.673698105526,2967.99719134461,0,7
2700,0,3,2022/02/21 05:00:00+00,7,523.465927752503,15776.4677985507,0,7
2701,0,3,2022/02/21 05:00:00+00,11,162.618233322228,1810.82330286297,0,11
2702,402.7,3,2022/02/21 05:00:00+00,4,197.111704881855,2127.04356247729,0,4
2703,498.8,3,2022/02/21 05:00:00+00,4,116.035967100266,745.182238810783,0,4
2704,0,3,2022/02/21 05:00:00+00,7,134.070213340918,1308.1365082144,0,7
2705,0,3,2022/02/21 05:00:00+00,7,185.544482168217,2459.15105304138,0,7
2706,465.1,3,2022/02/21 05:00:00+00,4,129.020374671658,1294.84840001742,0,4
2707,463.8,3,2022/02/21 05:00:00+00,4,363.219336075473,9222.99153626965,4798,4
2708,433.2,3,2022/02/21 05:00:00+00,4,241.214949631926,4405.59347636988,18,4
2709,439.4,3,2022/02/21 05:00:00+00,4,158.207778475398,1954.55694171694,4751,4
2710,403.87,3,2022/02/21 05:00:00+00,4,120.054065415528,1008.02530692922,4760,4
2711,451.5,3,2022/02/21 05:00:00+00,4,326.233743751156,4799.4527265156,4849,4
2712,0,3,2022/02/21 05:00:00+00,99,83.580473156853,398.616634779168,0,99
2713,0,3,2022/02/21 05:00:00+00,99,173.126219819551,1062.80338773578,0,99
2714,0,3,2022/02/21 05:00:00+00,99,82.2187854456443,369.866669423652,0,99
2715,0,3,2022/02/21 05:00:00+00,99,130.195938354925,781.352247112361,0,99
2716,0,3,2022/02/21 05:00:00+00,99,134.533527163083,782.887251290357,0,99
2717,0,3,2022/02/21 05:00:00+00,99,327.483447459787,2738.96843615749,0,99
2718,0,3,2022/02/21 05:00:00+00,99,105.042606781874,630.614463869199,0,99
2719,0,3,2022/02/21 05:00:00+00,99,140.228782066181,1029.18397352744,0,99
2720,0,3,2022/02/21 05:00:00+00,99,66.8164656970346,281.710150068334,0,99
2721,0,3,2022/02/21 05:00:00+00,99,110.778289703394,781.734640290261,0,99
2722,0,3,2022/02/21 05:00:00+00,99,96.0803210278154,485.232900110946,0,99
2723,0,3,2022/02/21 05:00:00+00,99,119.114632383863,663.43332510754,0,99
2724,0,3,2022/02/21 05:00:00+00,99,133.691216415635,678.580900052387,0,99
2725,0,3,2022/02/21 05:00:00+00,99,149.238663212076,618.442725920958,0,99
2726,0,3,2022/02/21 05:00:00+00,99,210.62438883012,2797.09814725812,0,99
2727,0,3,2022/02/21 05:00:00+00,99,133.45105744438,709.790602581932,0,99
2728,0,3,2022/02/21 05:00:00+00,99,147.848314119982,1372.05064463201,0,99
2729,0,3,2022/02/21 05:00:00+00,99,176.043154483284,1381.27494439596,0,99
2730,471.5,3,2022/02/21 05:00:00+00,4,1899.20312260945,127023.208112682,0,4
2731,455,3,2022/02/21 05:00:00+00,4,1138.86588279629,57347.725976385,0,4
2732,471.9,3,2022/02/21 05:00:00+00,4,341.244229890988,6262.37570174746,0,4
2733,443.3,3,2022/02/21 05:00:00+00,4,553.308765191953,19950.6837624948,0,4
2734,426.3,3,2022/02/21 05:00:00+00,4,5321.04628009954,664131.265096783,0,4
2735,430.8,3,2022/02/21 05:00:00+00,4,646.099834464205,20762.8732403706,0,4
2736,379.2,3,2022/02/21 05:00:00+00,4,1010.81922554117,35235.3203674026,0,4
2737,491.3,3,2022/02/21 05:00:00+00,4,1434.96689527182,95275.2344374173,0,4
2738,0,3,2022/02/21 05:00:00+00,11,264.272974407391,4944.86189458417,0,11
2739,0,3,2022/02/21 05:00:00+00,1,6895.6509770703,234397.371521432,0,1
2740,0,3,2022/02/21 05:00:00+00,99,140.882474283714,1246.73838328337,0,99
2741,584.9,3,2022/02/21 05:00:00+00,4,84.8808944655153,480.511794403098,0,4
2742,576.8,3,2022/02/21 05:00:00+00,4,463.057277653346,14443.089154682,0,4
2743,399.9,3,2022/02/21 05:00:00+00,4,389.693146227381,6073.8700699147,0,4
2744,424.6,3,2022/02/21 05:00:00+00,4,748.545772575399,35443.2691602521,0,4
2745,461.3,3,2022/02/21 05:00:00+00,4,479.069563784405,15619.3777989759,0,4
2746,438.6,3,2022/02/21 05:00:00+00,4,508.688361084045,13568.3549970595,0,4
2747,479.5,3,2022/02/21 05:00:00+00,4,464.245739519841,14104.0320375699,0,4
2748,442.4,3,2022/02/21 05:00:00+00,4,692.346832442877,24327.2032135647,0,4
2749,473.4,3,2022/02/21 05:00:00+00,4,413.631158559872,11536.5291322524,0,4
2750,482.8,3,2022/02/21 05:00:00+00,4,275.482534256218,5293.91308041907,0,4
2751,458.7,3,2022/02/21 05:00:00+00,4,549.607764290811,14204.8770577959,0,4
2752,461,3,2022/02/21 05:00:00+00,4,428.554403695121,6345.57807695881,0,4
2753,406.2,3,2022/02/21 05:00:00+00,4,1341.71020527409,73478.6174602271,0,4
2754,423,3,2022/02/21 05:00:00+00,4,607.205298567462,23271.9866762836,0,4
2755,433.5,3,2022/02/21 05:00:00+00,4,274.011839512895,4570.64285716051,0,4
2756,408.9,3,2022/02/21 05:00:00+00,4,960.37396920535,56374.1712023105,0,4
2757,402.6,3,2022/02/21 05:00:00+00,4,498.653663721218,9531.24196658997,0,4
2758,404.9,3,2022/02/21 05:00:00+00,4,223.010567816645,3813.91394710687,0,4
2759,408,3,2022/02/21 05:00:00+00,4,364.800617656729,9771.06422371418,0,4
2760,413.2,3,2022/02/21 05:00:00+00,4,211.455066993568,2593.15029285855,0,4
2761,424.9,3,2022/02/21 05:00:00+00,4,284.423791412437,3291.21836683598,0,4
2762,396.5,3,2022/02/21 05:00:00+00,4,510.639445658328,16381.1545122706,0,4
2763,439.9,3,2022/02/21 05:00:00+00,4,292.343996662178,5447.00533053278,0,4
2764,0,3,2022/02/21 05:00:00+00,99,32.8203373853933,78.1094320242806,0,99
2765,451.8,3,2022/02/21 05:00:00+00,4,280.724852986594,5252.17736116657,0,4
2766,435.6,3,2022/02/21 05:00:00+00,4,418.538738900795,11916.2352279045,0,4
2767,0,3,2022/02/21 05:00:00+00,99,302.503057693989,6628.10099546756,0,99
2768,398.2,3,2022/02/21 05:00:00+00,4,103.791536999733,661.545894441919,0,4
2769,433.7,3,2022/02/21 05:00:00+00,4,678.311113800004,17801.2858054629,0,4
2770,461.5,3,2022/02/21 05:00:00+00,4,322.496908545365,7610.54103198168,0,4
2771,479.4,3,2022/02/21 05:00:00+00,4,485.901028874369,16276.0885372227,0,4
2772,449.7,3,2022/02/21 05:00:00+00,4,523.204609168347,10803.880891626,0,4
2773,467.4,3,2022/02/21 05:00:00+00,4,497.814959364639,12236.7136803521,0,4
2774,456.1,3,2022/02/21 05:00:00+00,4,445.724054766722,13259.7139764677,0,4
2775,489.2,3,2022/02/21 05:00:00+00,4,554.170529871489,21146.0149652071,0,4
2776,396.7,3,2022/02/21 05:00:00+00,4,1255.47393642403,100884.077586109,0,4
2777,476.1,3,2022/02/21 05:00:00+00,4,440.007026926143,14146.6031081618,0,4
2778,439.7,3,2022/02/21 05:00:00+00,4,76.14272226385,449.956816604342,0,4
2779,420.2,3,2022/02/21 05:00:00+00,4,804.795937028001,37343.1020796802,0,4
2780,502.7,3,2022/02/21 05:00:00+00,4,342.647510763768,7291.38144726968,0,4
2781,426.3,3,2022/02/21 05:00:00+00,4,980.245302318127,36554.2529166656,0,4
2782,424.4,3,2022/02/21 05:00:00+00,4,481.557457392697,12691.4585347382,0,4
2783,0,3,2022/02/21 05:00:00+00,99,94.9593614425743,571.205502614222,0,99
2784,477.9,3,2022/02/21 05:00:00+00,4,67.0592356915458,295.730129137003,0,4
2785,0,3,2022/02/21 05:00:00+00,99,157.28205143556,1614.216570976,0,99
2786,479.9,3,2022/02/21 05:00:00+00,4,763.696710790325,36372.4943878672,0,4
2787,385,3,2022/02/21 05:00:00+00,4,421.939831433512,9617.23386104745,0,4
2788,491,3,2022/02/21 05:00:00+00,4,430.115525277145,8760.42993332422,0,4
2789,465.7,3,2022/02/21 05:00:00+00,4,339.420636848419,8540.33587755072,0,4
2790,485.3,3,2022/02/21 05:00:00+00,4,117.947728591303,942.42233606605,0,4
2791,483.5,3,2022/02/21 05:00:00+00,4,92.6633625291157,565.872031899839,0,4
2792,440,3,2022/02/21 05:00:00+00,4,259.886344645497,5098.42969991744,0,4
2793,489.2,3,2022/02/21 05:00:00+00,4,104.972264645514,788.99189722141,0,4
2794,358.9,3,2022/02/21 05:00:00+00,4,246.789158057222,1840.06822352457,0,4
2795,430,3,2022/02/21 05:00:00+00,4,483.22338914053,13717.2831961357,0,4
2796,415,3,2022/02/21 05:00:00+00,4,460.397733132865,14249.6264085038,0,4
2797,413.8,3,2022/02/21 05:00:00+00,4,1187.11604695576,55181.6144265966,0,4
2798,463.47,3,2022/02/21 05:00:00+00,4,674.880431666604,28271.6763405621,0,4
2799,419.5,3,2022/02/21 05:00:00+00,4,199.435524817206,2411.94086095111,0,4
2800,451.8,3,2022/02/21 05:00:00+00,4,69.3647050725611,357.987061086579,0,4
2801,451,3,2022/02/21 05:00:00+00,4,919.479503775664,46533.4787442127,0,4
2802,424,3,2022/02/21 05:00:00+00,4,265.627009799286,4723.06159589503,0,4
2803,445.3,3,2022/02/21 05:00:00+00,4,1041.93661437263,78863.0529084787,0,4
2804,435,3,2022/02/21 05:00:00+00,4,193.796920639883,2071.44177928066,0,4
2805,425,3,2022/02/21 05:00:00+00,4,745.56666611912,31109.5124331347,0,4
2806,434.5,3,2022/02/21 05:00:00+00,4,248.66142641579,3945.9633917297,0,4
2807,392.5,3,2022/02/21 05:00:00+00,4,198.257716557257,1471.06276675791,0,4
2808,396.7,3,2022/02/21 05:00:00+00,4,159.553692255647,1542.81408617782,0,4
2809,440,3,2022/02/21 05:00:00+00,4,738.058627414849,30422.6607152738,0,4
2810,384.5,3,2022/02/21 05:00:00+00,4,184.803980763581,2295.1258858319,0,4
2811,385.6,3,2022/02/21 05:00:00+00,4,3035.49498035065,334551.482182266,0,4
2812,400,3,2022/02/21 05:00:00+00,4,549.192548498871,16228.5113720485,0,4
2813,403.8,3,2022/02/21 05:00:00+00,4,988.672408234113,36604.657454262,0,4
2814,367.1,3,2022/02/21 05:00:00+00,4,244.34652219085,4192.38164414708,0,4
2815,0,3,2022/02/21 05:00:00+00,99,49.2029648021836,182.689795764482,0,99
2816,410,3,2022/02/21 05:00:00+00,4,716.646333729618,35763.4448093995,0,4
2817,402.6,3,2022/02/21 05:00:00+00,4,637.637420194028,25752.4124834443,0,4
2818,373.6,3,2022/02/21 05:00:00+00,4,502.516057424999,16214.3102289409,0,4
2819,384.4,3,2022/02/21 05:00:00+00,4,497.251858326129,13753.3781557583,0,4
2820,344.8,3,2022/02/21 05:00:00+00,4,283.047934809013,4922.06365707738,0,4
2821,370,3,2022/02/21 05:00:00+00,4,152.255329083416,1604.80655298645,0,4
2822,365.8,3,2022/02/21 05:00:00+00,4,390.827771822871,8658.66342089229,0,4
2823,404,3,2022/02/21 05:00:00+00,4,348.997239325236,8864.73733738408,0,4
2824,400,3,2022/02/21 05:00:00+00,4,622.955835270367,16634.663205515,0,4
2825,391,3,2022/02/21 05:00:00+00,4,822.857178723262,35518.1709251847,0,4
2826,323,3,2022/02/21 05:00:00+00,4,67.7930281347337,356.12536530178,0,4
2827,300,3,2022/02/21 05:00:00+00,4,503.307632065579,18062.5883228716,0,4
2828,414,3,2022/02/21 05:00:00+00,4,1043.85042733166,53629.202399347,0,4
2829,420,3,2022/02/21 05:00:00+00,4,789.576048506369,33620.5254098527,0,4
2830,440.9,3,2022/02/21 05:00:00+00,4,773.881597165529,36139.4590930429,0,4
2831,461.2,3,2022/02/21 05:00:00+00,4,104.411004487682,711.396441620567,0,4
2832,360,3,2022/02/21 05:00:00+00,4,730.220217178747,27986.449226382,0,4
2833,465,3,2022/02/21 05:00:00+00,4,420.908399849938,11275.860509963,0,4
2834,450,3,2022/02/21 05:00:00+00,4,846.879414526748,23770.3194532977,0,4
2835,472,3,2022/02/21 05:00:00+00,4,628.691870102187,26574.2839669484,0,4
2836,447.5,3,2022/02/21 05:00:00+00,4,679.718535083567,27175.1315433197,0,4
2837,456.4,3,2022/02/21 05:00:00+00,4,202.24570707964,3012.13147654974,0,4
2838,467.5,3,2022/02/21 05:00:00+00,4,400.418036633941,12074.3575568743,0,4
2839,461.3,3,2022/02/21 05:00:00+00,4,439.486565783017,14622.3633485142,0,4
2840,467.2,3,2022/02/21 05:00:00+00,4,877.209317610758,37658.772973752,0,4
2841,458.8,3,2022/02/21 05:00:00+00,4,566.008839733217,9596.22355126647,0,4
2842,389,3,2022/02/21 05:00:00+00,4,900.33366291098,45296.8094114154,0,4
2843,404.6,3,2022/02/21 05:00:00+00,4,761.838680264156,20919.6449557244,0,4
2844,404.2,3,2022/02/21 05:00:00+00,4,292.455584910985,6120.25317090627,0,4
2845,379.6,3,2022/02/21 05:00:00+00,4,492.013012841199,15081.6526935432,0,4
2846,359.5,3,2022/02/21 05:00:00+00,4,207.175094681507,2453.7231514797,0,4
2847,378,3,2022/02/21 05:00:00+00,4,875.744003219077,34524.1194905621,0,4
2848,415.8,3,2022/02/21 05:00:00+00,4,1025.10317755544,66348.7793340006,0,4
2849,411.6,3,2022/02/21 05:00:00+00,4,217.823854645609,2823.14536106635,0,4
2850,314.7,3,2022/02/21 05:00:00+00,4,258.088403671026,4535.65389581845,0,4
2851,330.7,3,2022/02/21 05:00:00+00,4,274.911578415361,4952.20251672089,0,4
2852,314,3,2022/02/21 05:00:00+00,4,324.65014191489,3787.2269999017,0,4
2853,404.2,3,2022/02/21 05:00:00+00,4,472.568227674412,14360.8369195548,0,4
2854,372.4,3,2022/02/21 05:00:00+00,4,595.032201576187,22106.495333038,0,4
2855,436.730611,3,2022/02/21 05:00:00+00,4,916.464695340168,51225.0487521929,0,4
2856,0,3,2022/02/21 05:00:00+00,7,498.396853583269,8418.8029974685,0,7
2857,0,3,2022/02/21 05:00:00+00,7,165.27062448726,2067.42534438292,0,7
2858,0,3,2022/02/21 05:00:00+00,11,349.200888997453,7983.04561691508,0,11
2859,0,3,2022/02/21 05:00:00+00,11,206.342224166568,2454.21966497494,0,11
2860,0,3,2022/02/21 05:00:00+00,11,460.311202006094,4109.09137753308,0,11
2861,0,3,2022/02/21 05:00:00+00,11,1483.66521037011,24286.3977635944,0,11
