OBJECTID,EY_PLA_ID,EMISSIONSYEAR,CPL_SHORT_NAME,EMISSION_VALUE,PLA_ICIS_ID,PLA_NAME,PLA_REG_NUM,CPL_POLLUTANT_NAME
250,34099,2024,MC,0,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Methylene chloride (Dichloromethane)
251,34099,2024,PM,16.265705,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Particulate Matter
252,34099,2024,VOC,164.340325,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Volatile Organic Compounds
253,34099,2024,NH3,0.0339265,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Ammonia
254,34099,2024,SO2,0.72486,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Sulfur Dioxide
255,34099,2024,H2SO4,1.3,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Sulfuric Acid Mist
256,34099,2024,CO,0.4085,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Carbon Monoxide
257,34099,2024,CLFM,3.8,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Chloroform
258,34099,2024,PB,3.5325e-05,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Lead
259,34099,2024,PM 10,16.29886,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Particulate Matter 10
260,34099,2024,PM 2.5,16.29261,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Particulate Matter 2.5
261,34099,2024,NHEXA,0.01458,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Hexane
262,34099,2024,HCL,0.14,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Hydrochloric acid (hydrogen chloride [gas only])
263,34099,2024,HF,0.3,VA0000005104100001,DuPont Specialty Products USA LLC - Spruance Plant,50397,Hydrogen fluoride (hydrofluoric acid)
264,41113,2024,NOX,2.433175,VA0000005116381607,Adams Construction Co - Lexington,81607,Nitrogen Oxide
265,41113,2024,PM,1.725361,VA0000005116381607,Adams Construction Co - Lexington,81607,Particulate Matter
266,41113,2024,VOC,1.5938499,VA0000005116381607,Adams Construction Co - Lexington,81607,Volatile Organic Compounds
267,41113,2024,SO2,0.50756,VA0000005116381607,Adams Construction Co - Lexington,81607,Sulfur Dioxide
268,41113,2024,CO,5.43205,VA0000005116381607,Adams Construction Co - Lexington,81607,Carbon Monoxide
269,41113,2024,PM 10,1.10562975,VA0000005116381607,Adams Construction Co - Lexington,81607,Particulate Matter 10
270,44398,2024,NOX,0,VA0000005119711847,Highland Funeral Service Incorporated,11847,Nitrogen Oxide
271,44398,2024,VOC,,VA0000005119711847,Highland Funeral Service Incorporated,11847,Volatile Organic Compounds
272,44398,2024,SO2,0,VA0000005119711847,Highland Funeral Service Incorporated,11847,Sulfur Dioxide
273,44398,2024,CO,0,VA0000005119711847,Highland Funeral Service Incorporated,11847,Carbon Monoxide
274,44398,2024,PM 10,0,VA0000005119711847,Highland Funeral Service Incorporated,11847,Particulate Matter 10
275,44398,2024,PM 2.5,0,VA0000005119711847,Highland Funeral Service Incorporated,11847,Particulate Matter 2.5
276,44673,2024,PM,0.0153194565,VA0000005108553116,James River Equipment - Ashland - Portable 53116,53116,Particulate Matter
277,44673,2024,PM 10,0.010475586,VA0000005108553116,James River Equipment - Ashland - Portable 53116,53116,Particulate Matter 10
278,44673,2024,PM 2.5,0.000962691,VA0000005108553116,James River Equipment - Ashland - Portable 53116,53116,Particulate Matter 2.5
279,44693,2024,PM,0.54614295,VA0000005108553133,James River Equipment - Ashland - Portable 53133,53133,Particulate Matter
280,44693,2024,PM 10,0.3585773975,VA0000005108553133,James River Equipment - Ashland - Portable 53133,53133,Particulate Matter 10
281,44693,2024,PM 2.5,0.03552487,VA0000005108553133,James River Equipment - Ashland - Portable 53133,53133,Particulate Matter 2.5
282,44692,2024,PM,0.0452426,VA0000005108553132,James River Equipment - Ashland - Portable 53132,53132,Particulate Matter
283,44692,2024,PM 10,0.02970508,VA0000005108553132,James River Equipment - Ashland - Portable 53132,53132,Particulate Matter 10
284,44692,2024,PM 2.5,0.00294291,VA0000005108553132,James River Equipment - Ashland - Portable 53132,53132,Particulate Matter 2.5
285,44668,2024,NOX,0,VA0000005110774284,Vantage Data Center VA3 LLC,74284,Nitrogen Oxide
286,44668,2024,VOC,0,VA0000005110774284,Vantage Data Center VA3 LLC,74284,Volatile Organic Compounds
287,44668,2024,CO,0,VA0000005110774284,Vantage Data Center VA3 LLC,74284,Carbon Monoxide
288,44668,2024,PM 10,0,VA0000005110774284,Vantage Data Center VA3 LLC,74284,Particulate Matter 10
289,44668,2024,PM 2.5,,VA0000005110774284,Vantage Data Center VA3 LLC,74284,Particulate Matter 2.5
290,41786,2024,NOX,0.182,VA0000005159000157,JTI Leaf Services (US) LLC,21508,Nitrogen Oxide
291,41786,2024,PM,13.0984678,VA0000005159000157,JTI Leaf Services (US) LLC,21508,Particulate Matter
292,41786,2024,VOC,17.13001,VA0000005159000157,JTI Leaf Services (US) LLC,21508,Volatile Organic Compounds
293,41786,2024,NH3,0.005824,VA0000005159000157,JTI Leaf Services (US) LLC,21508,Ammonia
294,41786,2024,SO2,0.001092,VA0000005159000157,JTI Leaf Services (US) LLC,21508,Sulfur Dioxide
295,41786,2024,CO,0.15288,VA0000005159000157,JTI Leaf Services (US) LLC,21508,Carbon Monoxide
296,41786,2024,PM 10,7.787159,VA0000005159000157,JTI Leaf Services (US) LLC,21508,Particulate Matter 10
297,41786,2024,PM 2.5,5.9442,VA0000005159000157,JTI Leaf Services (US) LLC,21508,Particulate Matter 2.5
298,44386,2024,NOX,0,VA0000005115374237,Microsoft - Manassas Data Center - MNZ01,74237,Nitrogen Oxide
299,44386,2024,VOC,0,VA0000005115374237,Microsoft - Manassas Data Center - MNZ01,74237,Volatile Organic Compounds
300,44386,2024,CO,0,VA0000005115374237,Microsoft - Manassas Data Center - MNZ01,74237,Carbon Monoxide
301,44386,2024,PM 10,0,VA0000005115374237,Microsoft - Manassas Data Center - MNZ01,74237,Particulate Matter 10
302,44386,2024,PM 2.5,0,VA0000005115374237,Microsoft - Manassas Data Center - MNZ01,74237,Particulate Matter 2.5
303,44618,2024,NOX,0,VA0000005110774274,Amazon Data Services Inc IAD-124/125/126/127,74274,Nitrogen Oxide
304,44618,2024,VOC,0,VA0000005110774274,Amazon Data Services Inc IAD-124/125/126/127,74274,Volatile Organic Compounds
305,44618,2024,CO,0,VA0000005110774274,Amazon Data Services Inc IAD-124/125/126/127,74274,Carbon Monoxide
306,44618,2024,PM 10,0,VA0000005110774274,Amazon Data Services Inc IAD-124/125/126/127,74274,Particulate Matter 10
307,44618,2024,PM 2.5,0,VA0000005110774274,Amazon Data Services Inc IAD-124/125/126/127,74274,Particulate Matter 2.5
308,44617,2024,NOX,1.2316225,VA0000005105974273,Amazon Data Services Inc - IAD-165/166/167/168/613,74273,Nitrogen Oxide
309,44617,2024,VOC,0.130675,VA0000005105974273,Amazon Data Services Inc - IAD-165/166/167/168/613,74273,Volatile Organic Compounds
310,44617,2024,CO,0.6564375,VA0000005105974273,Amazon Data Services Inc - IAD-165/166/167/168/613,74273,Carbon Monoxide
311,44617,2024,PM 10,0.04451325,VA0000005105974273,Amazon Data Services Inc - IAD-165/166/167/168/613,74273,Particulate Matter 10
312,44617,2024,PM 2.5,0.04451325,VA0000005105974273,Amazon Data Services Inc - IAD-165/166/167/168/613,74273,Particulate Matter 2.5
313,35012,2024,PM,1.7381019963,VA0000005102900015,Boxley Materials Co - Arvonia Quarry,30665,Particulate Matter
314,35012,2024,PM 10,0.6916785839,VA0000005102900015,Boxley Materials Co - Arvonia Quarry,30665,Particulate Matter 10
315,35012,2024,PM 2.5,0.0987354901,VA0000005102900015,Boxley Materials Co - Arvonia Quarry,30665,Particulate Matter 2.5
316,44621,2024,NOX,0,VA0000005110774276,H5 Data Centers - Ashburn,74276,Nitrogen Oxide
317,44621,2024,VOC,,VA0000005110774276,H5 Data Centers - Ashburn,74276,Volatile Organic Compounds
318,44621,2024,CO,0,VA0000005110774276,H5 Data Centers - Ashburn,74276,Carbon Monoxide
319,44621,2024,PM 10,0,VA0000005110774276,H5 Data Centers - Ashburn,74276,Particulate Matter 10
320,44621,2024,PM 2.5,0,VA0000005110774276,H5 Data Centers - Ashburn,74276,Particulate Matter 2.5
321,44733,2024,PM,0.6416454,VA0000005115374285,The Anderson Company - Portable,74285,Particulate Matter
322,44733,2024,PM 10,0.279504625,VA0000005115374285,The Anderson Company - Portable,74285,Particulate Matter 10
323,44733,2024,PM 2.5,0.03597103,VA0000005115374285,The Anderson Company - Portable,74285,Particulate Matter 2.5
324,44628,2024,NOX,0,VA0000005115374278,Amazon Data Services Inc IAD-210/211,74278,Nitrogen Oxide
325,44628,2024,VOC,0,VA0000005115374278,Amazon Data Services Inc IAD-210/211,74278,Volatile Organic Compounds
326,44628,2024,SO2,0,VA0000005115374278,Amazon Data Services Inc IAD-210/211,74278,Sulfur Dioxide
327,44628,2024,CO,0,VA0000005115374278,Amazon Data Services Inc IAD-210/211,74278,Carbon Monoxide
328,44628,2024,PM 10,0,VA0000005115374278,Amazon Data Services Inc IAD-210/211,74278,Particulate Matter 10
329,44628,2024,PM 2.5,0,VA0000005115374278,Amazon Data Services Inc IAD-210/211,74278,Particulate Matter 2.5
330,44627,2024,NOX,0,VA0000005115374277,Amazon Data Services Inc IAD-195/196/197/198,74277,Nitrogen Oxide
331,44627,2024,VOC,0,VA0000005115374277,Amazon Data Services Inc IAD-195/196/197/198,74277,Volatile Organic Compounds
332,44627,2024,CO,0,VA0000005115374277,Amazon Data Services Inc IAD-195/196/197/198,74277,Carbon Monoxide
333,44627,2024,PM 10,0,VA0000005115374277,Amazon Data Services Inc IAD-195/196/197/198,74277,Particulate Matter 10
334,44627,2024,PM 2.5,0,VA0000005115374277,Amazon Data Services Inc IAD-195/196/197/198,74277,Particulate Matter 2.5
335,44612,2024,NOX,0,VA0000005104774270,Amazon Data Services Inc - DCA-060,74270,Nitrogen Oxide
336,44612,2024,VOC,0,VA0000005104774270,Amazon Data Services Inc - DCA-060,74270,Volatile Organic Compounds
337,44612,2024,CO,0,VA0000005104774270,Amazon Data Services Inc - DCA-060,74270,Carbon Monoxide
338,44612,2024,PM 10,0,VA0000005104774270,Amazon Data Services Inc - DCA-060,74270,Particulate Matter 10
339,44612,2024,PM 2.5,0,VA0000005104774270,Amazon Data Services Inc - DCA-060,74270,Particulate Matter 2.5
340,44614,2024,NOX,0,VA0000005105974272,Amazon Data Services Inc - DCA-64,74272,Nitrogen Oxide
341,44614,2024,VOC,0,VA0000005105974272,Amazon Data Services Inc - DCA-64,74272,Volatile Organic Compounds
342,44614,2024,CO,0,VA0000005105974272,Amazon Data Services Inc - DCA-64,74272,Carbon Monoxide
343,44614,2024,PM 10,0,VA0000005105974272,Amazon Data Services Inc - DCA-64,74272,Particulate Matter 10
344,44614,2024,PM 2.5,0,VA0000005105974272,Amazon Data Services Inc - DCA-64,74272,Particulate Matter 2.5
345,33483,2024,NOX,72.7200025,VA0000005158000011,Ingevity Virginia Corporation,20329,Nitrogen Oxide
346,33483,2024,PM,24.0197055,VA0000005158000011,Ingevity Virginia Corporation,20329,Particulate Matter
347,33483,2024,VOC,40.661381175,VA0000005158000011,Ingevity Virginia Corporation,20329,Volatile Organic Compounds
348,33483,2024,NH3,0,VA0000005158000011,Ingevity Virginia Corporation,20329,Ammonia
349,33483,2024,ACETA,0.3685455,VA0000005158000011,Ingevity Virginia Corporation,20329,Acetaldehyde
350,33483,2024,HGC,0,VA0000005158000011,Ingevity Virginia Corporation,20329,Mercury Cmpds
351,33483,2024,SO2,0.03222639,VA0000005158000011,Ingevity Virginia Corporation,20329,Sulfur Dioxide
352,33483,2024,CO,48.5491225,VA0000005158000011,Ingevity Virginia Corporation,20329,Carbon Monoxide
353,33483,2024,CL,0,VA0000005158000011,Ingevity Virginia Corporation,20329,Chlorine
354,33483,2024,PB,0.0001424012,VA0000005158000011,Ingevity Virginia Corporation,20329,Lead
355,33483,2024,PM 10,29.9779055,VA0000005158000011,Ingevity Virginia Corporation,20329,Particulate Matter 10
356,33483,2024,PM 2.5,26.4029855,VA0000005158000011,Ingevity Virginia Corporation,20329,Particulate Matter 2.5
357,33483,2024,FORM,0.75126015,VA0000005158000011,Ingevity Virginia Corporation,20329,Formaldehyde
358,33483,2024,HCL,1.43,VA0000005158000011,Ingevity Virginia Corporation,20329,Hydrochloric acid (hydrogen chloride [gas only])
359,33483,2024,HF,0,VA0000005158000011,Ingevity Virginia Corporation,20329,Hydrogen fluoride (hydrofluoric acid)
360,33483,2024,MTHOL,20.2485878,VA0000005158000011,Ingevity Virginia Corporation,20329,Methanol
361,41554,2024,NOX,2.5736,VA0000005108700572,Capital One Services Incorporated,52281,Nitrogen Oxide
362,41554,2024,VOC,0.1152,VA0000005108700572,Capital One Services Incorporated,52281,Volatile Organic Compounds
363,41554,2024,SO2,0.0349,VA0000005108700572,Capital One Services Incorporated,52281,Sulfur Dioxide
364,41554,2024,CO,0.8034,VA0000005108700572,Capital One Services Incorporated,52281,Carbon Monoxide
365,41554,2024,PM 10,0.1227,VA0000005108700572,Capital One Services Incorporated,52281,Particulate Matter 10
366,44587,2024,NOX,0.258515,VA0000005110774264,Digital Realty - Sterling Premiere LLC,74264,Nitrogen Oxide
367,44587,2024,VOC,0.01171,VA0000005110774264,Digital Realty - Sterling Premiere LLC,74264,Volatile Organic Compounds
368,44587,2024,CO,0.090715,VA0000005110774264,Digital Realty - Sterling Premiere LLC,74264,Carbon Monoxide
369,44587,2024,PM 10,0.00977,VA0000005110774264,Digital Realty - Sterling Premiere LLC,74264,Particulate Matter 10
370,44587,2024,PM 2.5,0.00977,VA0000005110774264,Digital Realty - Sterling Premiere LLC,74264,Particulate Matter 2.5
371,34410,2024,NOX,13.752286,VA0000005108700209,BFI Old Dominion Landfill,51227,Nitrogen Oxide
372,34410,2024,TCA,0.02,VA0000005108700209,BFI Old Dominion Landfill,51227,"Methyl chloroform (1,1,1-Trichloroethane)"
373,34410,2024,MC,0.29,VA0000005108700209,BFI Old Dominion Landfill,51227,Methylene chloride (Dichloromethane)
374,34410,2024,PERC,0.2,VA0000005108700209,BFI Old Dominion Landfill,51227,Tetrachloroethylene (Perchloroethylene)
375,34410,2024,PM,24.3,VA0000005108700209,BFI Old Dominion Landfill,51227,Particulate Matter
376,34410,2024,VOC,20.96739035,VA0000005108700209,BFI Old Dominion Landfill,51227,Volatile Organic Compounds
377,34410,2024,TNMOC,53.71903575,VA0000005108700209,BFI Old Dominion Landfill,51227,Total Non-methane Org Cmpds
378,34410,2024,SO2,5.0155396,VA0000005108700209,BFI Old Dominion Landfill,51227,Sulfur Dioxide
379,34410,2024,TRS,1.5,VA0000005108700209,BFI Old Dominion Landfill,51227,Total reduced sulfur
380,34410,2024,CO,74.828615,VA0000005108700209,BFI Old Dominion Landfill,51227,Carbon Monoxide
381,34410,2024,PM 10,24.5976236,VA0000005108700209,BFI Old Dominion Landfill,51227,Particulate Matter 10
382,34410,2024,PM 2.5,6.4976236,VA0000005108700209,BFI Old Dominion Landfill,51227,Particulate Matter 2.5
383,34410,2024,HCL,2.5077698,VA0000005108700209,BFI Old Dominion Landfill,51227,Hydrochloric acid (hydrogen chloride [gas only])
384,44759,2024,PM,0,VA0000005108553155,James River Equipment - Portable 53155,53155,Particulate Matter
385,44759,2024,PM 10,0,VA0000005108553155,James River Equipment - Portable 53155,53155,Particulate Matter 10
386,44759,2024,PM 2.5,0,VA0000005108553155,James River Equipment - Portable 53155,53155,Particulate Matter 2.5
387,44760,2024,PM,0,VA0000005108553156,James River Equipment - Portable 53156,53156,Particulate Matter
388,44760,2024,PM 10,0,VA0000005108553156,James River Equipment - Portable 53156,53156,Particulate Matter 10
389,44760,2024,PM 2.5,0,VA0000005108553156,James River Equipment - Portable 53156,53156,Particulate Matter 2.5
390,44761,2024,PM,0,VA0000005108553157,James River Equipment - Portable 53157,53157,Particulate Matter
391,44761,2024,PM 10,0,VA0000005108553157,James River Equipment - Portable 53157,53157,Particulate Matter 10
392,44761,2024,PM 2.5,0,VA0000005108553157,James River Equipment - Portable 53157,53157,Particulate Matter 2.5
393,44762,2024,PM,0,VA0000005108553158,James River Equipment - Portable 53158,53158,Particulate Matter
394,44762,2024,PM 10,0,VA0000005108553158,James River Equipment - Portable 53158,53158,Particulate Matter 10
395,44762,2024,PM 2.5,,VA0000005108553158,James River Equipment - Portable 53158,53158,Particulate Matter 2.5
396,34797,2024,NOX,23.3,VA0000005168000097,Seven Hills Paperboard LLC,30188,Nitrogen Oxide
397,34797,2024,PM,0.43795,VA0000005168000097,Seven Hills Paperboard LLC,30188,Particulate Matter
398,34797,2024,VOC,17.75775,VA0000005168000097,Seven Hills Paperboard LLC,30188,Volatile Organic Compounds
399,34797,2024,SO2,0.6915,VA0000005168000097,Seven Hills Paperboard LLC,30188,Sulfur Dioxide
400,34797,2024,CO,19.572,VA0000005168000097,Seven Hills Paperboard LLC,30188,Carbon Monoxide
401,34797,2024,PM 10,1.7518,VA0000005168000097,Seven Hills Paperboard LLC,30188,Particulate Matter 10
402,34797,2024,PM 2.5,1.7518,VA0000005168000097,Seven Hills Paperboard LLC,30188,Particulate Matter 2.5
403,35828,2024,PM,1.5205520639,VA0000005117900034,Rowe Materials - Stafford Plant,40746,Particulate Matter
404,35828,2024,PM 10,0.1058249056,VA0000005117900034,Rowe Materials - Stafford Plant,40746,Particulate Matter 10
405,35828,2024,PM 2.5,0.01263519,VA0000005117900034,Rowe Materials - Stafford Plant,40746,Particulate Matter 2.5
406,44579,2024,PM,0,VA0000005110774261,Independence Excavating Inc,74261,Particulate Matter
407,44579,2024,PM 10,0,VA0000005110774261,Independence Excavating Inc,74261,Particulate Matter 10
408,44579,2024,PM 2.5,0,VA0000005110774261,Independence Excavating Inc,74261,Particulate Matter 2.5
409,35298,2024,NOX,29.320359845,VA0000005107900006,Columbia Gas Transmission LLC - Bickers,40083,Nitrogen Oxide
410,35298,2024,PM,2.7966378,VA0000005107900006,Columbia Gas Transmission LLC - Bickers,40083,Particulate Matter
411,35298,2024,VOC,11.937045705,VA0000005107900006,Columbia Gas Transmission LLC - Bickers,40083,Volatile Organic Compounds
412,35298,2024,SO2,0.0453092805,VA0000005107900006,Columbia Gas Transmission LLC - Bickers,40083,Sulfur Dioxide
413,35298,2024,CO,32.944838375,VA0000005107900006,Columbia Gas Transmission LLC - Bickers,40083,Carbon Monoxide
414,35298,2024,PM 10,2.8316814,VA0000005107900006,Columbia Gas Transmission LLC - Bickers,40083,Particulate Matter 10
